screen_date,rank,symbol,score
2025-05-30,5,ADP,0.1855365902472741
2025-05-30,6,HON,-0.3111429444455424
2025-05-30,7,CINF,-0.5794427255368366
2025-05-30,8,COST,-0.6186342525896255
2025-05-30,9,CSX,-1.406627070968062
2025-06-20,1,TTWO,0.7071067811865476
2025-06-20,2,CSCO,-0.7071067811865476
2025-06-23,1,CSCO,0.0
2025-06-24,1,DXCM,0.0
2025-06-27,1,AMZN,0.543583942605933
2025-06-27,2,MAR,0.35199334759942746
2025-06-27,3,GOOGL,-0.19470930662364952
2025-06-27,4,ALGN,-0.29484433263956583
2025-06-27,5,HON,-0.40602365094214526
2025-06-30,1,TTWO,5.551115123125783e-17
2025-06-30,2,CSCO,-5.551115123125783e-17
2025-07-01,1,NXPI,5.551115123125783e-17
2025-07-01,2,MDLZ,-5.551115123125783e-17
2025-07-11,1,CSX,0.0
2025-07-17,1,CSX,0.0
2025-07-23,1,ALGN,0.7071067811865475
2025-07-23,2,PCAR,-0.7071067811865475
2025-07-24,1,GOOGL,0.7071067811865475
2025-07-24,2,GOOG,-0.7071067811865475
2025-07-25,1,IDXX,0.9376034334892998
2025-07-25,2,CSX,-0.14068353165294736
2025-07-25,3,CDNS,-0.7969199018363524
2025-07-28,1,PYPL,0.2735194930246707
2025-07-28,2,CDNS,0.0012212772990418674
2025-07-28,3,ALGN,-0.2747407703237123
2025-07-31,1,AMZN,0.0
2025-07-31,2,XEL,0.0
2025-08-04,1,XEL,0.0
2025-08-06,1,DASH,0.0
2025-08-07,1,AAPL,0.0
2025-08-08,1,CSCO,0.7071067811865475
2025-08-08,2,EXPE,-0.7071067811865475
2025-08-15,1,PDD,0.0
2025-08-19,1,CSX,0.0
2025-09-02,1,BIIB,0.0
2025-09-03,1,BIIB,0.0
2025-09-04,1,AMZN,0.0
2025-09-12,1,PCAR,0.0
2025-09-16,1,MNST,0.0
2025-09-19,1,AAPL,0.0715635192302101
2025-09-19,2,TTWO,-0.010347692174316081
2025-09-19,3,BKR,-0.06121582705589401
2025-09-23,1,BKR,0.0
2025-09-26,1,TTWO,0.0
2025-09-29,1,TTWO,0.0
2025-10-01,1,REGN,0.0
2025-10-20,1,AAPL,0.0
2025-10-27,1,ROST,0.0
2025-10-28,1,MSFT,5.551115123125783e-17
2025-10-28,2,GEHC,-5.551115123125783e-17
2025-10-29,1,MSFT,0.0
2025-10-30,1,AAPL,0.0
2025-11-19,1,GOOGL,0.7071067811865476
2025-11-19,2,GOOG,-0.7071067811865476
2025-11-21,1,GOOGL,0.7071067811865475
2025-11-21,2,GOOG,-0.7071067811865475
2025-11-24,1,BKR,0.0
2025-11-24,2,MNST,0.0
2025-12-01,1,EA,0.0
2025-12-09,1,ILMN,0.0
2025-12-18,1,SBUX,0.0
2025-12-19,1,KLAC,0.7720561613221684
2025-12-19,2,MNST,0.051588952899432966
2025-12-19,3,MAR,-0.33659201171043307
2025-12-19,4,EA,-0.48705310251116835
2026-01-06,1,ISRG,0.5299350621001471
2026-01-06,2,ADI,0.43742704336211646
2026-01-06,3,PCAR,0.36399054719468343
2026-01-06,4,VRTX,-1.331352652656947
2026-01-08,1,GEHC,0.0
2026-01-12,1,DXCM,0.0
2026-01-16,1,FAST,0.0
2026-01-21,1,AMGN,5.551115123125783e-17
2026-01-21,2,MNST,-5.551115123125783e-17
2026-01-27,1,TXN,0.0
2026-02-03,1,MNST,0.0
2026-02-04,1,ADI,0.771092049580602
2026-02-04,2,PCAR,0.35689665458556624
2026-02-04,3,MDLZ,-1.1279887041661683
2026-02-05,1,ADI,0.7071067811865475
2026-02-05,2,ALGN,-0.7071067811865475
2026-02-13,1,VRTX,0.0
2026-02-27,1,ROST,0.0
2026-03-02,1,FANG,0.0
2026-03-05,1,FANG,0.7071067811865475
2026-03-05,2,CTAS,-0.7071067811865475
2026-03-06,1,FANG,0.0
2026-03-09,1,FANG,0.0
2026-03-10,1,VRTX,0.0
2026-04-23,1,BKR,0.0
2026-05-01,1,AAPL,0.0
